Date,Sector,CumulativeReturn
2022-06-09,Consumer,-0.2952387520648744
2022-06-10,Consumer,-0.29408015658074127
2022-06-13,Consumer,-0.28759159100338527
2022-06-14,Consumer,-0.2853038931911118
2022-06-15,Consumer,-0.2905669404358785
2022-06-16,Consumer,-0.2668610583817559
2022-06-17,Consumer,-0.26789245998808187
2022-06-20,Consumer,-0.2712685512061993
2022-06-21,Consumer,-0.2656682861722287
2022-06-22,Consumer,-0.2705974820981518
2022-06-23,Consumer,-0.27246657729971513
2022-06-24,Consumer,-0.2582108562589831
2022-06-27,Consumer,-0.24961041826041563
2022-06-28,Consumer,-0.24175670200921218
2022-06-29,Consumer,-0.25457913840399826
2022-06-30,Consumer,-0.25012336400836255
2022-07-01,Consumer,-0.25794591348272344
2022-07-04,Consumer,-0.26059525910965575
2022-07-05,Consumer,-0.2571815682027121
2022-07-06,Consumer,-0.257611251002387
2022-07-07,Consumer,-0.246155736524434
2022-07-08,Consumer,-0.23905266369398692
2022-07-11,Consumer,-0.2311085203991119
2022-07-12,Consumer,-0.24453666166289922
2022-07-13,Consumer,-0.22590351348275095
2022-07-14,Consumer,-0.22215263279165764
2022-07-15,Consumer,-0.21146152319748157
2022-07-18,Consumer,-0.2291486772226945
2022-07-19,Consumer,-0.23516174946028945
2022-07-20,Consumer,-0.24581598026510176
2022-07-21,Consumer,-0.24987504708427188
2022-07-22,Consumer,-0.2487757303475966
2022-07-25,Consumer,-0.2504209387939186
2022-07-26,Consumer,-0.24044386124188788
2022-07-27,Consumer,-0.22654143563641183
2022-07-28,Consumer,-0.23575576034252466
2022-07-29,Consumer,-0.2385820626088233
2022-08-01,Consumer,-0.24767705167004128
2022-08-02,Consumer,-0.23866742270685193
2022-08-03,Consumer,-0.2408767444283435
2022-08-04,Consumer,-0.24230317720553396
2022-08-05,Consumer,-0.2414307852873555
2022-08-08,Consumer,-0.24707457261887056
2022-08-09,Consumer,-0.2513449534685054
2022-08-10,Consumer,-0.2474105830171306
2022-08-11,Consumer,-0.2505228368138195
2022-08-12,Consumer,-0.2471970230350753
2022-08-15,Consumer,-0.26043598410839786
2022-08-16,Consumer,-0.2553318848192727
2022-08-17,Consumer,-0.2621654578064867
2022-08-18,Consumer,-0.2580054891589846
2022-08-19,Consumer,-0.24930193643450127
2022-08-22,Consumer,-0.24820257840419513
2022-08-23,Consumer,-0.23927076288039772
2022-08-24,Consumer,-0.25266170652699826
2022-08-25,Consumer,-0.24028032421138967
2022-08-26,Consumer,-0.2311576795889576
2022-08-29,Consumer,-0.23665250689386141
2022-08-30,Consumer,-0.2460094361524906
2022-08-31,Consumer,-0.2585275371834409
2022-09-01,Consumer,-0.2481593179379975
2022-09-02,Consumer,-0.251934856436568
2022-09-05,Consumer,-0.25429814361565173
2022-09-06,Consumer,-0.2643239425880186
2022-09-07,Consumer,-0.24897560672341557
2022-09-08,Consumer,-0.25612649904222085
2022-09-09,Consumer,-0.2497455386743812
2022-09-12,Consumer,-0.251398710548982
2022-09-13,Consumer,-0.25013311523204373
2022-09-14,Consumer,-0.2555809793715623
2022-09-15,Consumer,-0.2560189115515402
2022-09-16,Consumer,-0.25431615282608067
2022-09-19,Consumer,-0.25325257349536867
2022-09-20,Consumer,-0.24014693061140768
2022-09-21,Consumer,-0.243261906781718
2022-09-22,Consumer,-0.2385780601462315
2022-09-23,Consumer,-0.2521565288095369
2022-09-26,Consumer,-0.2578277831250848
2022-09-27,Consumer,-0.2688823037037169
2022-09-28,Consumer,-0.2736763904221964
2022-09-29,Consumer,-0.2720565201895364
2022-09-30,Consumer,-0.26994595341032157
2022-10-03,Consumer,-0.2904048370973852
2022-10-04,Consumer,-0.27398292308947847
2022-10-05,Consumer,-0.2733430179123768
2022-10-06,Consumer,-0.27261734792006465
2022-10-07,Consumer,-0.26099701134795283
2022-10-10,Consumer,-0.2528722829486153
2022-10-11,Consumer,-0.2511715806708308
2022-10-12,Consumer,-0.2686062538657359
2022-10-13,Consumer,-0.2656667324142368
2022-10-14,Consumer,-0.2740205766172231
2022-10-17,Consumer,-0.26593046543612286
2022-10-18,Consumer,-0.2759936388195342
2022-10-19,Consumer,-0.2799711539727897
2022-10-20,Consumer,-0.2871565265302082
2022-10-21,Consumer,-0.2967038103229256
2022-10-24,Consumer,-0.2980853078639746
2022-10-25,Consumer,-0.2962496872007021
2022-10-26,Consumer,-0.29744572960805293
2022-10-27,Consumer,-0.28018429399127776
2022-10-28,Consumer,-0.2714250970779707
2022-10-31,Consumer,-0.2707274681139521
2022-11-01,Consumer,-0.29468386201354424
2022-11-02,Consumer,-0.2906855562911047
2022-11-03,Consumer,-0.2664203769936858
2022-11-04,Consumer,-0.2647741939875087
2022-11-07,Consumer,-0.2693974398654506
2022-11-08,Consumer,-0.2679144875549858
2022-11-09,Consumer,-0.28360942349473184
2022-11-10,Consumer,-0.28109453272077034
2022-11-11,Consumer,-0.2740867803406932
2022-11-14,Consumer,-0.28023463863664244
2022-11-15,Consumer,-0.2836305932332329
2022-11-16,Consumer,-0.2864820114199974
2022-11-17,Consumer,-0.288627500599582
2022-11-18,Consumer,-0.3034301925137539
2022-11-21,Consumer,-0.3062472374200721
2022-11-22,Consumer,-0.30841957087037764
2022-11-23,Consumer,-0.29453227120608716
2022-11-24,Consumer,-0.2846372838462571
2022-11-25,Consumer,-0.27356975293770347
2022-11-28,Consumer,-0.2636666611165338
2022-11-29,Consumer,-0.2587592594411172
2022-11-30,Consumer,-0.2617145769480367
2022-12-01,Consumer,-0.25305824541211386
2022-12-02,Consumer,-0.2491294708889502
2022-12-05,Consumer,-0.2553556358193786
2022-12-06,Consumer,-0.25614246286984976
2022-12-07,Consumer,-0.26362283236722006
2022-12-08,Consumer,-0.2794310413229837
2022-12-09,Consumer,-0.2755723848262306
2022-12-12,Consumer,-0.2845721153096794
2022-12-13,Consumer,-0.2890953391861292
2022-12-14,Consumer,-0.2926265847050369
2022-12-15,Consumer,-0.29338808272435857
2022-12-16,Consumer,-0.29618192531610765
2022-12-19,Consumer,-0.28162472034182895
2022-12-20,Consumer,-0.2972716604503933
2022-12-21,Consumer,-0.3108229373987281
2022-12-22,Consumer,-0.3018263128663178
2022-12-23,Consumer,-0.30731875474871473
2022-12-26,Consumer,-0.3107108534286478
2022-12-27,Consumer,-0.31899584007866577
2022-12-28,Consumer,-0.3157649106363677
2022-12-29,Consumer,-0.3150986590599958
2022-12-30,Consumer,-0.31270515885371375
2023-01-02,Consumer,-0.3132384764875452
2023-01-03,Consumer,-0.3225400503048105
2023-01-04,Consumer,-0.32353196353789526
2023-01-05,Consumer,-0.3146242407801976
2023-01-06,Consumer,-0.3006522446481915
2023-01-09,Consumer,-0.2938677074963916
2023-01-10,Consumer,-0.29080307340718636
2023-01-11,Consumer,-0.2830933836496149
2023-01-12,Consumer,-0.28895607452220773
2023-01-13,Consumer,-0.29670221134013075
2023-01-16,Consumer,-0.29225515726517526
2023-01-17,Consumer,-0.2923034917464209
2023-01-18,Consumer,-0.28707744752177167
2023-01-19,Consumer,-0.2762029100573641
2023-01-20,Consumer,-0.26961797387015396
2023-01-23,Consumer,-0.2740188986920511
2023-01-24,Consumer,-0.27152854905925194
2023-01-25,Consumer,-0.2790191496483566
2023-01-26,Consumer,-0.2840317748331357
2023-01-27,Consumer,-0.2988582942001916
2023-01-30,Consumer,-0.293967761123481
2023-01-31,Consumer,-0.3037814077791402
2023-02-01,Consumer,-0.3011463428313612
2023-02-02,Consumer,-0.2887396162518263
2023-02-03,Consumer,-0.28126500357942497
2023-02-06,Consumer,-0.282823039511085
2023-02-07,Consumer,-0.27170099311515783
2023-02-08,Consumer,-0.271583587222613
2023-02-09,Consumer,-0.2783226083271355
2023-02-10,Consumer,-0.27907777940154677
2023-02-13,Consumer,-0.26504142673424524
2023-02-14,Consumer,-0.2695299845616389
2023-02-15,Consumer,-0.2849169672340365
2023-02-16,Consumer,-0.2846346867382169
2023-02-17,Consumer,-0.28784088181128
2023-02-20,Consumer,-0.28837893248244617
2023-02-21,Consumer,-0.2985756145913425
2023-02-22,Consumer,-0.3132749677623726
2023-02-23,Consumer,-0.3263671007147645
2023-02-24,Consumer,-0.31517912075647503
2023-02-27,Consumer,-0.3130481702846455
2023-02-28,Consumer,-0.32482167029988473
2023-03-01,Consumer,-0.3168757402361292
2023-03-02,Consumer,-0.31013497805652823
2023-03-03,Consumer,-0.29792606157011703
2023-03-06,Consumer,-0.30224570790885874
2023-03-07,Consumer,-0.30410453556984385
2023-03-08,Consumer,-0.30004155611082495
2023-03-09,Consumer,-0.2913324845472699
2023-03-10,Consumer,-0.29601041357851654
2023-03-13,Consumer,-0.3006534668923765
2023-03-14,Consumer,-0.29294364256820515
2023-03-15,Consumer,-0.2845184843022879
2023-03-16,Consumer,-0.2869812836316711
2023-03-17,Consumer,-0.27931557151002506
2023-03-20,Consumer,-0.2804264358530676
2023-03-21,Consumer,-0.2795550973984142
2023-03-22,Consumer,-0.2860728742623878
2023-03-23,Consumer,-0.2988366621571502
2023-03-24,Consumer,-0.30136634608346535
2023-03-27,Consumer,-0.30659293071500215
2023-03-28,Consumer,-0.3020871837303941
2023-03-29,Consumer,-0.2927028647121831
2023-03-30,Consumer,-0.2862190993809589
2023-03-31,Consumer,-0.2957043138716513
2023-04-03,Consumer,-0.2875998161274821
2023-04-04,Consumer,-0.2867459567096087
2023-04-05,Consumer,-0.2847296632177807
2023-04-06,Consumer,-0.2896396858658984
2023-04-07,Consumer,-0.2823030635891054
2023-04-10,Consumer,-0.2771110725447218
2023-04-11,Consumer,-0.2771362521489088
2023-04-12,Consumer,-0.2711687243483185
2023-04-13,Consumer,-0.26336445548888787
2023-04-14,Consumer,-0.2685006835214515
2023-04-17,Consumer,-0.26409562833780065
2023-04-18,Consumer,-0.2645384727056498
2023-04-19,Consumer,-0.27409411495575375
2023-04-20,Consumer,-0.2733739223299265
2023-04-21,Consumer,-0.2628366854664107
2023-04-24,Consumer,-0.26367164222414263
2023-04-25,Consumer,-0.2637445796199095
2023-04-26,Consumer,-0.2513225250882052
2023-04-27,Consumer,-0.2519047732484072
2023-04-28,Consumer,-0.24524773930068788
2023-05-01,Consumer,-0.2520006360550414
2023-05-02,Consumer,-0.25028734901354
2023-05-03,Consumer,-0.24808038567145785
2023-05-04,Consumer,-0.24320844985808443
2023-05-05,Consumer,-0.23819374481907707
2023-05-08,Consumer,-0.23457840793073093
2023-05-09,Consumer,-0.22761629540378436
2023-05-10,Consumer,-0.2146644725295943
2023-05-11,Consumer,-0.20244472861390073
2023-05-12,Consumer,-0.19844302629095611
2023-05-15,Consumer,-0.19431982103067924
2023-05-16,Consumer,-0.19577406909007555
2023-05-17,Consumer,-0.19763951841464145
2023-05-18,Consumer,-0.18809591348230215
2023-05-19,Consumer,-0.1854447940075552
2023-05-22,Consumer,-0.17645531614809296
2023-05-23,Consumer,-0.16210787225729273
2023-05-24,Consumer,-0.16553866454833477
2023-05-25,Consumer,-0.1848845498755104
2023-05-26,Consumer,-0.16983782606974063
2023-05-29,Consumer,-0.1738353677071094
2023-05-30,Consumer,-0.1636026212402929
2023-05-31,Consumer,-0.1613239855297922
2023-06-01,Consumer,-0.1504459534539494
2023-06-02,Consumer,-0.12942953920766131
2023-06-05,Consumer,-0.1275735101027905
2023-06-06,Consumer,-0.11258134989842072
2023-06-07,Consumer,-0.10438612197883057
2023-06-08,Consumer,-0.07676182122744712
2023-06-09,Consumer,-0.07176607596161522
2023-06-12,Consumer,-0.07671606727418967
2023-06-13,Consumer,-0.08418908617338228
2023-06-14,Consumer,-0.11165582429660592
2023-06-15,Consumer,-0.10604529007593022
2023-06-16,Consumer,-0.09435572981416518
2023-06-19,Consumer,-0.08535033939811199
2023-06-20,Consumer,-0.10640601977604869
2023-06-21,Consumer,-0.11755220418705248
2023-06-22,Consumer,-0.10951221699065994
2023-06-23,Consumer,-0.09589827598351741
2023-06-26,Consumer,-0.09923009891014811
2023-06-27,Consumer,-0.09148016369094392
2023-06-28,Consumer,-0.10445977786764649
2023-06-29,Consumer,-0.10166105065127529
2023-06-30,Consumer,-0.10301910410923276
2023-07-03,Consumer,-0.09078166927987541
2023-07-04,Consumer,-0.0948506229433248
2023-07-05,Consumer,-0.07805337586041061
2023-07-06,Consumer,-0.08197020782942477
2023-07-07,Consumer,-0.09268299968073035
2023-07-10,Consumer,-0.0973801114887266
2023-07-11,Consumer,-0.0967320921403465
2023-07-12,Consumer,-0.09265963119609444
2023-07-13,Consumer,-0.09981685573652899
2023-07-14,Consumer,-0.10463088507542273
2023-07-17,Consumer,-0.0973270943612029
2023-07-18,Consumer,-0.12786978147090755
2023-07-19,Consumer,-0.13578268983799258
2023-07-20,Consumer,-0.15167328273439984
2023-07-21,Consumer,-0.15568541934182267
2023-07-24,Consumer,-0.15282568175773348
2023-07-25,Consumer,-0.15804907562872483
2023-07-26,Consumer,-0.16390908767854728
2023-07-27,Consumer,-0.1474556274371207
2023-07-28,Consumer,-0.1438758765018393
2023-07-31,Consumer,-0.1298107008626712
2023-08-01,Consumer,-0.12324775493912865
2023-08-02,Consumer,-0.13198384445902778
2023-08-03,Consumer,-0.11214234807828294
2023-08-04,Consumer,-0.10636871528710024
2023-08-07,Consumer,-0.0859711882335279
2023-08-08,Consumer,-0.09079822286065775
2023-08-09,Consumer,-0.08482736858016493
2023-08-10,Consumer,-0.0755268299557087
2023-08-11,Consumer,-0.07602863310328656
2023-08-14,Consumer,-0.06265172194009505
2023-08-15,Consumer,-0.042534073432926256
2023-08-16,Consumer,-0.07089016127431402
2023-08-17,Consumer,-0.06312791447486155
2023-08-18,Consumer,-0.07437412418945033
2023-08-21,Consumer,-0.09219463986998389
2023-08-22,Consumer,-0.08373758009942023
2023-08-23,Consumer,-0.08002185488764613
2023-08-24,Consumer,-0.06981039130658417
2023-08-25,Consumer,-0.06311026292028787
2023-08-28,Consumer,-0.05115068010105139
2023-08-29,Consumer,-0.059357943364238386
2023-08-30,Consumer,-0.05834349505614933
2023-08-31,Consumer,-0.04394042814440602
2023-09-01,Consumer,-0.031424854872105
2023-09-04,Consumer,-0.02721455261527772
2023-09-05,Consumer,-0.03309791456120503
2023-09-06,Consumer,-0.03845131135447477
2023-09-07,Consumer,-0.0508728158340781
2023-09-08,Consumer,-0.042116568953685096
2023-09-11,Consumer,-0.05632860196372402
2023-09-12,Consumer,-0.057240711085495
2023-09-13,Consumer,-0.05687086834121036
2023-09-14,Consumer,-0.07529308021963721
2023-09-15,Consumer,-0.08856574710554288
2023-09-18,Consumer,-0.09803478671597587
2023-09-19,Consumer,-0.09980913183341822
2023-09-20,Consumer,-0.09048061758127934
2023-09-21,Consumer,-0.09389253398753139
2023-09-22,Consumer,-0.0892643575472386
2023-09-25,Consumer,-0.07756502694768486
2023-09-26,Consumer,-0.07511905261220131
2023-09-27,Consumer,-0.07797902472521889
2023-09-28,Consumer,-0.08502235351976428
2023-09-29,Consumer,-0.07986591435476387
2023-10-02,Consumer,-0.08483054008792956
2023-10-03,Consumer,-0.05848403158914883
2023-10-04,Consumer,-0.044774797888131435
2023-10-05,Consumer,-0.04433238015842911
2023-10-06,Consumer,-0.037413581480497005
2023-10-09,Consumer,-0.03964606129743975
2023-10-10,Consumer,-0.040841051089524405
2023-10-11,Consumer,-0.03218145588960031
2023-10-12,Consumer,-0.03899292782465669
2023-10-13,Consumer,-0.021560064353438713
2023-10-16,Consumer,-0.03260974058150101
2023-10-17,Consumer,-0.03233712855474069
2023-10-18,Consumer,-0.04213141364234396
2023-10-19,Consumer,-0.04656081391179978
2023-10-20,Consumer,-0.06143151663510882
2023-10-23,Consumer,-0.058657679668289275
2023-10-24,Consumer,-0.06432067313403
2023-10-25,Consumer,-0.05241380888564062
2023-10-26,Consumer,-0.044775819101650294
2023-10-27,Consumer,-0.04229503411076585
2023-10-30,Consumer,-0.059049647959702356
2023-10-31,Consumer,-0.0591318158669053
2023-11-01,Consumer,-0.06545154964758881
2023-11-02,Consumer,-0.08413787580098908
2023-11-03,Consumer,-0.08662495650700963
2023-11-06,Consumer,-0.10175774808561966
2023-11-07,Consumer,-0.12040532968139872
2023-11-08,Consumer,-0.10853955574103136
2023-11-09,Consumer,-0.1104928179644501
2023-11-10,Consumer,-0.12700292480224618
2023-11-13,Consumer,-0.1306175162366715
2023-11-14,Consumer,-0.13498021502860247
2023-11-15,Consumer,-0.12052274048195821
2023-11-16,Consumer,-0.13829805968112452
2023-11-17,Consumer,-0.14699534772641565
2023-11-20,Consumer,-0.1369275605647492
2023-11-21,Consumer,-0.14131360853835673
2023-11-22,Consumer,-0.14265336330368616
2023-11-23,Consumer,-0.14646880672929163
2023-11-24,Consumer,-0.12515781612547894
2023-11-27,Consumer,-0.13742941326225488
2023-11-28,Consumer,-0.13366655966022767
2023-11-29,Consumer,-0.11367964379777007
2023-11-30,Consumer,-0.11990619493254495
2023-12-01,Consumer,-0.1258340604139262
2023-12-04,Consumer,-0.11940112421988325
2023-12-05,Consumer,-0.10902018652345669
2023-12-06,Consumer,-0.11311636987413975
2023-12-07,Consumer,-0.09739110575210008
2023-12-08,Consumer,-0.09675863943305618
2023-12-11,Consumer,-0.08849509721422144
2023-12-12,Consumer,-0.07436206607224782
2023-12-13,Consumer,-0.0658045851025364
2023-12-14,Consumer,-0.07022563408116
2023-12-15,Consumer,-0.06993360180497721
2023-12-18,Consumer,-0.040488056911179626
2023-12-19,Consumer,-0.04976991527156571
2023-12-20,Consumer,-0.04906396679510572
2023-12-21,Consumer,-0.04523860874577468
2023-12-22,Consumer,-0.038547279666877654
2023-12-25,Consumer,-0.01629745041527242
2023-12-26,Consumer,-0.017473936999960915
2023-12-27,Consumer,-0.016636507199384254
2023-12-28,Consumer,0.0023723090393374946
2023-12-29,Consumer,0.0017499902103383924
2024-01-01,Consumer,0.014558491116181127
2024-01-02,Consumer,0.016368716605545952
2024-01-03,Consumer,0.029983541605720365
2024-01-04,Consumer,0.036261438448109695
2024-01-05,Consumer,0.0321456423855071
2024-01-08,Consumer,0.01019049295697294
2024-01-09,Consumer,-0.007991292457206978
2024-01-10,Consumer,-0.02513713337492174
2024-01-11,Consumer,-0.024744628330736762
2024-01-12,Consumer,-0.046217698380470296
2024-01-15,Consumer,-0.04574088234631912
2024-01-16,Consumer,-0.04637005942851258
2024-01-17,Consumer,-0.03291593480906019
2024-01-18,Consumer,-0.030767268704581907
2024-01-19,Consumer,-0.024528771195293397
2024-01-22,Consumer,-0.021535747139279304
2024-01-23,Consumer,-0.02185658619419495
2024-01-24,Consumer,-0.017758425768750752
2024-01-25,Consumer,-0.03105207950174771
2024-01-26,Consumer,-0.030434228933841734
2024-01-29,Consumer,-0.04696640218791215
2024-01-30,Consumer,-0.03600617046818155
2024-01-31,Consumer,-0.04888021690564914
2024-02-01,Consumer,-0.044211714886696285
2024-02-02,Consumer,-0.042860395780951244
2024-02-05,Consumer,-0.028978010281370592
2024-02-06,Consumer,-0.04786202664224337
2024-02-07,Consumer,-0.05248259394854926
2024-02-08,Consumer,-0.043501947711646505
2024-02-09,Consumer,-0.027197713625000564
2024-02-12,Consumer,-0.021049998794840596
2024-02-13,Consumer,-0.032766663785369965
2024-02-14,Consumer,-0.010128196710222248
2024-02-15,Consumer,-0.0035735826803623416
2024-02-16,Consumer,0.00555338553719964
2024-02-19,Consumer,-0.008727966747453575
2024-02-20,Consumer,-0.0010480337913921778
2024-02-21,Consumer,-0.006656100718828051
2024-02-22,Consumer,-0.017035826418811406
2024-02-23,Consumer,-0.009696123681366298
2024-02-26,Consumer,-0.0030282487278237014
2024-02-27,Consumer,-0.00892941953616222
2024-02-28,Consumer,0.0009724203486889405
2024-02-29,Consumer,-0.0010013209684779367
2024-03-01,Consumer,0.001137509301902373
2024-03-04,Consumer,0.0064957590384038255
2024-03-05,Consumer,0.0030199083453770204
2024-03-06,Consumer,0.010235932199310183
2024-03-07,Consumer,0.004227379958184896
2024-03-08,Consumer,-0.00528744757944366
2024-03-11,Consumer,-0.019605369900137393
2024-03-12,Consumer,-0.0052916860755581885
2024-03-13,Consumer,-0.010345918430849754
2024-03-14,Consumer,-0.021306772588670086
2024-03-15,Consumer,-0.028941859937555825
2024-03-18,Consumer,-0.017474472411217357
2024-03-19,Consumer,-0.014119295539095411
2024-03-20,Consumer,-0.02250528251622852
2024-03-21,Consumer,-0.025822826394907406
2024-03-22,Consumer,-0.042830667868224426
2024-03-25,Consumer,-0.04000238856644045
2024-03-26,Consumer,-0.028395844321088992
2024-03-27,Consumer,-0.029381886067801677
2024-03-28,Consumer,-0.027817313138518762
